"ID INTERVENCION","FECHA DE INTERVENCION","FECHA DE INGRESO","UBICACION","PROCEDENCIA","LOCALIZACION ARBOL","ESTADO DE MADUREZ","TIPO DE ARBOL","TIPO DE INTERVENCION","CODIGO ARBOL","ESPECIE","NOMBRE COMUN","ESPECIE TEMPORAL","NOMBRE COMUN TEMPORAL","FAMILIA TEMPORAL","ALTURA TOTAL","ALTURA DE COPA","DAP","ESTADO DEL ARBOL","COBERTURA PIE","INTERVENCIONES SECUNDARIAS","ID ESTADO","TALA ORIGEN","ESTADO DE ARBOL","ESTADO DE INTERVENCION","OBSERVACIONES DE LA INTERVENCION","OBSERVACIONES","ENTIDAD RADICADO","RADICADO","FECHA DE RADICADO","ENTORNO","RIESGO","RECOMENDACIONES","SINTOMAS DE DAÑO MECANICO","AGENTE DE DAÑO MECANICO","SINTOMA DE ENFERMEDAD","SEVERIDAD","MUNICIPIO","COMUNA","BARRIO","DIRECCION","GEO X","GEO Y","LATITUD","LONGITUD","ACTOR","OPERADOR","USUARIO","INTERVENTOR","FUNCIONARIO","ID CONTRATO","CONTRATO","AÑO CONTRATO","VERIFICADO","IMAGEN","NOMBRE ORIGINAL"
"10294258","21/02/2018","10/07/2019","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00110190600004","Archontophoenix cunninghamiana","Payanesa, palma payanesa","","","","0.00","0.00","0.00","Desconocido","Si","","6","","Desaparecido","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","La Candelaria","","835069.2398868087","1183251.0417991104","6.25120475","-75.56774403","EMVARIAS","SERVICIOS AMBIENTALES Y FORESTALES MONTEVERDE LTDA","Yony Andres Sanchez Puerta","","Jonatan Cardona","204","134","2016","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10294258/0134_AH_10211_Antes.jpg","0134_AH_10211_Antes.jpg"
"10536520","03/01/2020","31/01/2020","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Monitoreo de variables dasometricas","00110190580068","Washingtonia robusta","Palma washingtonia","","","","19.00","16.00","44.56","Individuo Sano","Si","","1","","Activo","Aprobado","","La Secretaria de Infraestructura Física reporta 3 mantenimientos integrales, con el contrato 4600074768 en los meses de enero, febrero y marzo de 2019 y con el contrato 4600080845 reportan 4 mantenimientos integrales en los meses de mayo, junio, julio y septiembre de 2019. 
","","","","","","Poda de Mantenimiento","","","","","Medellín","La Candelaria","La Candelaria","    ","834954.6188","1183389.3356","6.25245193","-75.56878299","Secretaría de Infraestructura Física","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","León Daniel Ruiz Correa","Monica  Sanchez ","Nicolas Alberto Rivillas","353","4600080845","2019","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00110/0011019/10536520/0.jpg","0845_DR1492.jpg"
"10943177","25/01/2022","06/06/2022","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00110190600013","Phoenix canariensis","Datilera de las canarias, palma de dátil de las canarias, palma de canarias, palma fénix, palma de dátiles, palma canaria","","","","0.00","0.00","0.00","Individuo Sano","No","","6","","Desaparecido","Aprobado","","Se realizó la intervención bajo los estándares de la resolución 00-000046 del 18 de Enero de 2019 en el cual se aprueba el PMCA para EMVARIAS.					
Poda de mantenimiento: para retirar hojas secas					
","","","","","","","","","","","Medellín","La Candelaria","La Candelaria","    Calle 53 N 51-43, Plaza Botero","835035.2632755721","1183391.1179497018","6.25250543","-75.56823357","EMVARIAS S.A. E.S.P.","DVB Ingeniería S.A.S.","Dahiana Katerine Betancurt Londoño","Andrea Velandia","Jonatan Cardona","1173","CW152155","2021","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00110/0011019/10943177/0.jpg","0331E Después (3).jpg"
"11039604","21/06/2022","31/08/2022","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00115070420121","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","17.50","8.00","133.00","Individuo Sano","No","","1","","Activo","Eliminado","Se debe verificar el dap no coincide con el de la intervencion anterior tomado por el mismo actor y operador ","Se encontrÃ³ Ã¡rbol en buenas condiciones fitosanitarias, sin embargo, se recomienda poda de mantenimiento para la eliminaciÃ³n de ramas secas y/o suprimidas, rebrotes, ramas bajas que interfieren con circulaciÃ³n y edificaciÃ³n y ramas secundarias con sÃ­ntomas de pudriciÃ³n. TambiÃ©n, se recomienda poda de despunte para evitar interferencia con circulaciÃ³n y edificaciÃ³n.","","","","Postes de energía, Redes de baja Tensión Compactas , Telefónicas ","Afectación a Construcciones, Interferencia con Circulación, Posible Caida de Ramas","Poda de Mantenimiento","Raices Descubiertas","Otros Daños","","","Medellín","Guayabal","Campo Amor","    Carrera 58 N 7 - 98","833144.4353669907","1179211.96194586","6.2146440217558965","-75.5850273286601","EMVARIAS S.A. E.S.P.","Institución Universitaria Colegio Mayor de Antioquia","Hernan David Echeverri Jaramillo","Ismael  Pineda","Nicolas Alberto Rivillas","1174","CW153526","2021","No","https://www.medellin.gov.co/sau/images/intervencion/001/00115/0011507/11039604/1.jpg","1836A.jpg"
"11235659","22/03/2023","17/04/2023","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Monitoreo de variables dasometricas","36003460210104","Codiaeum variegatum","Croto ornamental, croto, croton, croton ornamental, croton sangregado","","","","1.70","1.30","1.40","Individuo Sano","Si","Poda de Mantenimiento","1","","Activo","VB Interventor","","Id 59-127
Presenta 4 tallos adicionales.
","","","","","","","","","","","Itagüí","Comuna 03","Villa Lía","    ","828278.9232","1174793.8134","6.17457992","-75.62885922","Área Metropolitana del Valle de Aburrá","Interaseo S.A.S. E.S.P.","Salome Cardona Ortega","Luisa Fernanda Escobar Gutiérrez","","1197","INTERASEO PODAS ITA 01","2022","No","https://www.medellin.gov.co/sau/images/intervencion/360/36003/3600346/11235659/0.jpg","59-127P.jpg"
"11261231","17/05/2023","26/05/2023","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00107170110093","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","13.90","5.20","44.88","Individuo Sano","No","Poda de Mantenimiento","1","","Activo","VB Interventor","","CTO : R31-07 ","","","","Alcantarillas , Luminarias , Manholl, Postes de energía, Redes de baja Tensión Compactas , Redes de distribución - Media tensión compacta, Señales de Transito, Telefónicas ","","","Raices Descubiertas","Otros Daños","","","Medellín","Robledo","Robledo","    ","831920.4937824714","1186007.5199264004","6.276040308565425","-75.59625990729812","EPM - AMVA","INGEOMEGA","BRAHIAN ALEJANDRO NARANJO BEDOYA","Natalia Isabel Pinto Sierra","","1301","CW-240966","2022","No","https://www.medellin.gov.co/sau/images/intervencion/001/00107/0010717/11261231/0.jpg","132.jpg"
"2465","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00116120740022","Fraxinus uhdei","Urapán, fresno urapán, fresno","","","","6.50","4.50","32.00","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","Interferencia con Redes Aéreas","","","","","","Medellín","Belén","La Gloria","","831790.9162","1180335.3496","6.2247638","-75.59728247","Desconocido","Desconocido","","","","","","","No","",""
"2525","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00116120740117","Annona muricata","Guanábana, guanábano","","","","5.20","3.80","11.00","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Belén","La Gloria","","831559.2766","1180205.3658","6.2235828","-75.59937145","Desconocido","Desconocido","","","","","","","No","",""
"22451","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00105090440002","Brunfelsia pauciflora","Francesino","","","","3.00","3.00","","Individuo Sano","No","","6","","Desaparecido","Aprobado","","","","","","","","Poda de Formacion","","","","","Medellín","Castilla","Girardot","","835217.7434","1188652.242","6.3000329","-75.56654117","Desconocido","Desconocido","","","","","","","No","",""
"25477","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00106020070012","Syzygium jambos","Pomo, pomarroso, pomarrosa, pomarrosa común, pomorroso, pomorroso de castilla","","","","3.00","2.00","","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Doce de Octubre","Doce de Octubre No.1","","833704.0591","1189000.0727","6.3031379","-75.58022524","Desconocido","Desconocido","","","","","","","No","",""
"73881","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00107160160001","Bauhinia picta","Casco de vaca, pata de vaca, pata de buey","","","","2.00","2.00","","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","Poda de Formacion","","","","","Medellín","Robledo","Palenque","","832404.9871","1186228.4364","6.27804994","-75.59188888","Desconocido","Desconocido","","","","","","","No","",""
"95143","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00113090070005","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","8.00","6.00","23.00","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","Interferencia con Redes Aéreas","Poda de Mantenimiento","","","","","Medellín","San Javier","Antonio Nariño","","829111.4394","1183845.4211","6.25642222","-75.62157861","Desconocido","Desconocido","","","","","","","No","",""
"105185","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00113100460009","Schinus terebinthifolia","Turibinto, falso pimiento, pimiento, terebinto, pimineto negro","","","","10.00","6.00","33.00","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","Interferencia con Circulación, Interferencia con Redes Aéreas, Posible Caida de Ramas","Limpieza, Poda de Mantenimiento","Heridas en el Tallo o Ramas","Guadañas u Otros Agentes","Secamiento","BAJO","Medellín","San Javier","Veinte de Julio","","829286.1686","1183588.6476","6.2541058","-75.61999342","Desconocido","Desconocido","","","","","","","No","",""
"105446","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00107050020068","Erythrina poeppigiana","Cambulo, Pisamo, Cachimbo","","","","6.00","2.00","18.00","Individuo Enfermo","Si","","1","","Activo","Aprobado","","","","","","","","","","","Plantas Epífitas","ALTO","Medellín","Robledo","Facultad de Minas","","832912.8772","1185759.6215","6.27382537","-75.58728849","Desconocido","Desconocido","","","","","","","No","",""
"162332","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00107030020340","Caesalpinia pluviosa","Acacia amarilla, Palo Brasil","","","","1.60","0.60","","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Robledo","San Germán","","832918.7616","1185165.9985","6.26845949","-75.58721989","Desconocido","Desconocido","","","","","","","No","",""
"162411","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00107030020380","Eryobotria japonica","Nispero del Japon","","","","2.00","2.00","","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Robledo","San Germán","","832789.7307","1184986.7719","6.26683603","-75.58838085","Desconocido","Desconocido","","","","","","","No","",""
"508857","03/01/2008","03/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00116120740065","Pithecellobium dulce","Chiminango, payandé, gallinero, acacia tunuda, azabache","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, 2r","","","","","","","","","","","Bello","La Madera","Comuna 02","","836463.0330721273","1190783.0710979055","6.31932667","-75.5553454","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"514273","31/12/2011","30/12/1899","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00113100460003","Koelreuteria elegans","Jabonero de la china","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Hueso Pelahueso, ","","","","","","","","","","","Medellín","San Javier","Veinte de Julio","","829473.0642","1183634.2602","6.25452306","-75.61830635","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"514280","31/12/2011","30/12/1899","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Poda de Correccion","00113100390022","Lafoensia punicifolia","Guayacán de Manizales, guayacán del Cauca, arrayán escobo, pelincú","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Hueso Pelahueso, ","","","","","","","","","","","Medellín","San Javier","Veinte de Julio","","829508.547","1183592.5165","6.25414667","-75.61798471","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"521234","26/02/2008","26/02/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00111050230033","Jacaranda mimosifolia","Jacaranda, gualanday","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Rodeo  Aeroparque SanJuan, ","","","","","","","","","","","Medellín","Laureles Estadio","Los Conquistadores","","833131.0956","1182111.9222","6.2408578","-75.58522262","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"521244","26/02/2008","26/02/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Limpieza","00111050040017","Jacaranda mimosifolia","Jacaranda, gualanday","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Rodeo  Aeroparque SanJuan, ","","","","","","","","","","","Medellín","Laureles Estadio","Los Conquistadores","","833027.5377","1181983.2867","6.23969232","-75.58615475","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"521454","26/02/2008","26/02/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00111050540030","Senna siamea","Acacia siamea, abeto, acacio santandereano, alcaparro, acacia, carmín","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Rodeo  Aeroparque SanJuan, ","","","","","","","","","","","Medellín","Laureles Estadio","Los Conquistadores","","833510.187","1182435.7112","6.24379448","-75.58180656","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522833","01/03/2008","01/03/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Cicatrizacion","00107160010009","Mangifera indica","Mango, mango canime, mango chancleto, mango de azúcar, mango de chupa","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 2","","","","","","","","","","","Medellín","Robledo","Palenque","","832429.5718","1186214.2508","6.27792236","-75.59166641","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522940","01/04/2008","01/04/2008","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Fertilizacion","00107250140004","Senna siamea","Acacia siamea, abeto, acacio santandereano, alcaparro, acacia, carmín","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 1","","","","","","","","","","","Medellín","Robledo","San Germán","","832957.0977","1184873.9148","6.26582021","-75.58686598","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"523003","01/04/2008","01/04/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Limpieza","00107030020418","Spathodea campanulata","Tulipán Africano, Miona","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 1","","","","","","","","","","","Medellín","Robledo","San Germán","","832746.6978","1184995.8617","6.26691707","-75.58876983","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"9071068","24/05/2013","24/05/2013","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Monitoreo de variables dasometricas","00115110170030","Averrhoa carambola","Carambolo","","","","0.00","0.00","0.00","Individuo Desaparecido","Si","","6","","Desaparecido","Aprobado","","","","","","","","Resiembra","","","","","Itagüí","Comuna 06","Colinas del Sur","","832178.5133","1177250.529","6.19688881","-75.59370155","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Jonatan Cardona","","","58","4600047542","2013","No","",""
